MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF,HasGarage,HasBasement,HasFireplace,HasPool,QualityIndex,SalePrice
20,RL,93.0,15306,Pave,nan,3,HLS,AllPub,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,4,6,80,1,0,1652,1732,GasA,5,1,SBrkr,1776,0,0,1776,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,3,3,712,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,5,2007,New,Partial,3508,1,0,3.0,0,1,1,1,0,6.5,283463
20,RL,69.0,16196,Pave,nan,1,Low,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,4,6,1443,1,0,39,1482,GasA,5,1,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4,5,Typ,1,2,Attchd,1998.0,2,2,514,3,3,Y,402,25,0,0,0,0,0,nan,nan,0,8,2007,WD,Normal,2976,9,9,3.0,25,1,1,1,0,6.0,215000
70,RM,50.0,5250,Pave,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,BrkTil,3,2,1,2,259,1,0,425,684,OthW,2,0,SBrkr,938,1215,205,2358,0,0,2,0,4,1,3,8,Typ,0,0,nan,1980.0,0,0,0,0,0,Y,0,54,20,0,0,0,0,nan,nan,0,12,2008,WD,Normal,2837,136,21,2.0,74,0,1,0,0,6.5,122000
90,RL,91.0,11643,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,1,2,500,1,0,748,1248,GasA,3,1,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,3,12,Typ,0,0,Detchd,1969.0,1,4,968,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,8,2009,WD,Normal,3882,40,40,4.5,0,1,1,0,0,5.0,200000
60,RL,70.0,9247,Pave,nan,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,1,3,319,1,0,539,858,GasA,5,1,SBrkr,858,858,0,1716,0,0,1,1,4,1,3,8,Typ,1,4,Attchd,1962.0,3,2,490,3,3,Y,0,84,0,0,120,0,0,nan,nan,0,3,2008,WD,Normal,2574,46,46,1.5,204,1,1,1,0,6.0,171000
50,RM,50.0,6000,Pave,nan,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,BrkTil,3,3,1,1,0,1,0,698,698,GasA,3,1,SBrkr,786,390,0,1176,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1999.0,1,2,624,3,3,N,210,0,0,0,0,0,0,nan,nan,0,7,2009,WD,Normal,1874,72,9,1.0,0,1,1,0,0,7.5,134900
50,RL,56.0,14720,Pave,nan,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4,3,3,6,816,1,0,1217,2033,GasA,5,1,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,4,9,Typ,1,5,Attchd,1996.0,3,3,666,3,3,Y,283,86,0,0,0,0,0,nan,nan,0,3,2010,WD,Normal,5271,15,14,3.5,86,1,1,1,0,6.5,410000
60,RL,69.0,10316,Pave,nan,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,6,735,1,0,257,992,GasA,5,1,SBrkr,992,873,0,1865,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,2000.0,2,3,839,3,3,Y,0,184,0,0,0,0,0,nan,nan,0,6,2008,WD,Normal,2857,8,8,3.5,184,1,1,1,0,6.0,235000
80,RL,102.0,10192,Pave,nan,3,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,1,1,0,1,0,570,570,GasA,4,1,SBrkr,1222,698,0,1920,0,0,3,0,4,1,4,8,Typ,1,3,Attchd,1968.0,2,2,487,3,3,Y,0,98,0,0,0,0,0,GdPrv,nan,0,9,2006,WD,Normal,2490,38,14,3.0,98,1,1,1,0,6.5,170000
20,RL,69.0,9477,Pave,nan,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3,3,1,3,340,1,0,524,864,GasA,3,1,SBrkr,892,0,0,892,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,1966.0,2,1,264,3,3,Y,0,0,0,0,0,0,0,GdWo,nan,0,10,2008,WD,Normal,1756,42,42,1.0,0,1,1,0,0,5.0,110000
20,RL,69.0,12537,Pave,nan,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,3,3,1,6,734,1,0,344,1078,GasA,5,1,SBrkr,1078,0,0,1078,1,0,1,1,3,1,3,6,Typ,1,2,Attchd,1971.0,3,2,500,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,4,2010,WD,Normal,2156,39,2,2.5,0,1,1,1,0,5.5,149900
160,FV,69.0,2117,Pave,nan,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,1,6,378,1,0,378,756,GasA,5,1,SBrkr,769,804,0,1573,0,0,2,1,3,1,4,5,Typ,0,0,Detchd,2000.0,1,2,440,3,3,Y,0,32,0,0,0,0,0,nan,nan,0,6,2010,WD,Normal,2329,10,10,2.5,32,1,1,0,0,5.5,177500
20,RL,129.0,16737,Pave,nan,4,Lvl,AllPub,FR3,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5,3,3,6,1447,1,0,533,1980,GasA,5,1,SBrkr,1980,0,0,1980,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,2004.0,3,3,770,3,3,Y,194,45,0,0,0,0,0,nan,nan,0,9,2006,WD,Normal,3960,2,1,3.0,45,1,1,1,0,7.0,315000
70,RL,51.0,9842,Pave,nan,4,Lvl,AllPub,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,BrkFace,0.0,3,3,BrkTil,3,2,1,1,0,1,0,612,612,GasA,5,1,SBrkr,990,1611,0,2601,0,0,3,1,4,1,3,8,Typ,0,0,BuiltIn,1998.0,2,2,621,3,3,Y,183,0,301,0,0,0,0,nan,nan,0,5,2008,WD,Normal,3213,87,10,3.5,301,1,1,0,0,5.5,189000
20,RL,124.0,16158,Pave,nan,3,Low,AllPub,Inside,2,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5,3,3,5,1274,1,0,256,1530,GasA,5,1,SBrkr,1530,0,0,1530,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,2005.0,3,2,430,3,3,Y,168,36,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,3060,4,4,3.0,36,1,1,1,0,6.0,260000
50,RL,69.0,12513,Pave,nan,3,Lvl,AllPub,FR2,3,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,BrkTil,3,2,1,1,0,1,0,715,715,GasA,4,1,SBrkr,1281,457,0,1738,0,0,2,0,4,1,3,7,Typ,1,4,Attchd,1920.0,1,1,368,3,3,Y,55,0,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,2453,89,2,2.0,0,1,1,1,0,4.0,104900
60,RL,73.0,8499,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4,3,1,1,0,1,0,616,616,GasA,5,1,SBrkr,616,796,0,1412,0,0,2,1,3,1,4,6,Typ,1,4,BuiltIn,2007.0,3,2,432,3,3,Y,0,36,0,0,0,0,0,nan,nan,0,3,2007,New,Partial,2028,1,0,2.5,36,1,1,1,0,5.5,156932
160,FV,30.0,3180,Pave,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0,1,0,600,600,GasA,5,1,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,2005.0,2,2,480,3,3,Y,0,166,0,0,0,0,0,nan,nan,0,4,2006,WD,Abnorml,1720,1,1,2.5,166,1,1,0,0,6.0,144152
60,FV,69.0,7500,Pave,nan,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,6,533,1,0,281,814,GasA,5,1,SBrkr,814,860,0,1674,1,0,2,1,3,1,4,7,Typ,0,0,Attchd,2000.0,2,2,663,3,3,Y,0,96,0,0,0,0,0,nan,nan,0,1,2010,WD,Normal,2488,10,10,3.5,96,1,1,0,0,6.0,216000
60,RL,68.0,9179,Pave,nan,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,1,6,633,1,0,240,873,GasA,5,1,SBrkr,882,908,0,1790,1,0,2,1,3,1,4,7,Typ,0,0,Attchd,1999.0,2,2,588,3,3,Y,0,88,0,0,0,0,0,nan,nan,0,6,2008,WD,Abnorml,2663,9,9,3.5,88,1,1,0,0,6.0,193000
160,RM,41.0,2665,Pave,nan,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,3,3,PConc,3,3,1,5,548,3,173,36,757,GasA,5,1,SBrkr,925,550,0,1475,0,0,2,0,4,1,3,6,Typ,1,3,Attchd,1977.0,2,1,336,3,3,Y,104,26,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,2232,29,29,2.0,26,1,1,1,0,5.5,127000
120,RM,69.0,4435,Pave,nan,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685,1,0,163,848,GasA,5,1,SBrkr,848,0,0,848,1,0,1,0,1,1,4,4,Typ,0,0,Attchd,2003.0,3,2,420,3,3,Y,140,0,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,1696,6,5,2.0,0,1,1,0,0,5.5,144000
20,RL,48.0,10635,Pave,nan,2,Lvl,AllPub,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,3,4,370,6,972,315,1657,GasA,5,1,SBrkr,1668,0,0,1668,1,0,2,0,3,1,4,8,Typ,1,3,Attchd,2003.0,3,2,502,3,3,Y,0,262,0,0,0,0,0,nan,nan,0,5,2010,WD,Normal,3325,7,7,3.0,262,1,1,1,0,6.5,232000
50,RL,90.0,5400,Pave,nan,4,Lvl,AllPub,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,BrkFace,0.0,2,3,PConc,3,3,1,5,315,3,105,420,840,GasA,5,1,SBrkr,840,534,0,1374,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1967.0,3,1,338,3,3,Y,0,0,198,0,0,0,0,nan,nan,0,10,2009,WD,Normal,2214,89,59,1.0,198,1,1,0,0,5.0,105000
80,RL,80.0,9600,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,BrkFace,0.0,3,3,CBlock,3,3,3,4,831,1,0,161,992,GasA,4,1,SBrkr,1661,0,0,1661,1,0,1,0,3,1,4,8,Typ,1,3,BuiltIn,1955.0,2,1,377,3,3,Y,0,28,0,0,178,0,0,MnPrv,nan,0,10,2008,WD,Normal,2653,53,12,2.0,206,1,1,1,0,6.0,165500
60,RL,75.0,9750,Pave,nan,4,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4,3,3,6,975,1,0,133,1108,GasA,5,1,SBrkr,1108,989,0,2097,1,0,2,1,3,1,4,8,Typ,1,3,Detchd,1998.0,2,2,583,3,3,Y,253,170,0,0,0,0,0,nan,nan,0,6,2006,WD,Normal,3205,8,8,3.5,170,1,1,1,0,6.5,274300
20,RL,69.0,11400,Pave,nan,4,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,4,6,1282,1,0,1351,2633,GasA,5,1,SBrkr,2633,0,0,2633,1,0,2,1,2,1,5,8,Typ,2,4,Attchd,2001.0,2,3,804,3,3,Y,314,140,0,0,0,0,0,nan,nan,0,3,2007,WD,Normal,5266,6,5,3.5,140,1,1,1,0,7.5,466500
60,FV,85.0,10625,Pave,nan,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,4,3,PConc,4,3,1,1,0,1,0,1026,1026,GasA,5,1,SBrkr,1026,932,0,1958,0,0,2,1,3,1,4,9,Typ,1,4,Attchd,2005.0,3,3,936,3,3,Y,154,210,0,0,0,0,0,nan,nan,0,7,2008,WD,Normal,2984,3,3,2.5,210,1,1,1,0,6.0,250000
20,RL,89.0,10991,Pave,nan,3,HLS,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,4,1,0,1,0,1571,1571,GasA,5,1,SBrkr,1571,0,0,1571,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2007.0,3,3,722,3,3,Y,100,36,0,0,0,0,0,nan,nan,0,12,2007,New,Partial,3142,0,0,2.0,36,1,1,1,0,6.5,239000
30,RL,52.0,6292,Pave,nan,4,Bnk,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,4,3,2,3,384,1,0,384,768,GasA,3,0,SBrkr,790,0,0,790,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1925.0,1,1,160,2,3,Y,0,141,0,0,0,0,0,nan,nan,0,4,2008,WD,Normal,1558,78,58,1.0,141,1,1,0,0,5.5,91000
50,RL,60.0,10998,Pave,Grvl,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,1,2,408,4,420,156,984,GasA,5,1,SBrkr,984,620,0,1604,0,0,2,0,3,1,3,6,Min2,0,0,Detchd,1977.0,1,2,660,3,3,Y,0,68,0,0,0,0,0,nan,nan,0,7,2009,WD,Normal,2588,68,49,2.0,68,1,1,0,0,5.0,117000
160,RM,21.0,1953,Pave,nan,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,3,3,CBlock,3,2,1,4,309,1,0,174,483,GasA,3,1,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,Typ,0,0,Detchd,1973.0,1,1,264,3,3,Y,72,0,0,0,0,0,0,nan,nan,0,6,2006,WD,Normal,1470,33,33,1.5,0,1,1,0,0,5.5,83000
80,RL,73.0,9735,Pave,nan,4,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4,3,1,1,0,1,0,384,384,GasA,4,1,SBrkr,754,640,0,1394,0,0,2,1,3,1,4,7,Typ,0,0,BuiltIn,2007.0,3,2,400,3,3,Y,100,0,0,0,0,0,0,nan,nan,0,5,2008,WD,Normal,1778,2,1,2.5,0,1,1,0,0,5.0,167500
30,RL,45.0,8212,Pave,Grvl,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,3,2,BrkTil,3,2,1,3,203,1,0,661,864,GasA,3,0,FuseF,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1938.0,1,1,200,3,2,Y,0,0,96,0,0,0,0,nan,nan,0,6,2010,WD,Normal,1728,96,60,2.0,96,1,1,0,0,3.0,58500
20,RL,69.0,12925,Pave,nan,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,BrkFace,0.0,3,3,CBlock,3,3,2,4,865,1,0,340,1205,GasA,5,1,SBrkr,2117,0,0,2117,0,0,2,1,4,1,3,7,Typ,2,4,Attchd,1970.0,3,2,550,3,3,Y,0,42,0,0,0,0,0,nan,nan,0,5,2008,WD,Normal,3322,38,38,2.5,42,1,1,1,0,6.5,237500
70,RM,60.0,7200,Pave,nan,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,2,3,1,1,0,1,0,596,596,GasA,5,1,SBrkr,998,764,0,1762,1,0,1,1,4,1,4,8,Typ,0,0,Detchd,1989.0,1,2,576,3,3,N,36,0,221,0,0,0,0,nan,nan,0,10,2006,WD,Normal,2358,86,56,2.5,221,1,1,0,0,7.0,157000
30,RL,69.0,25339,Pave,nan,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,BrkTil,3,3,1,1,0,1,0,816,816,GasA,5,1,SBrkr,1416,0,0,1416,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,1,2,576,3,3,N,0,0,112,0,0,0,0,nan,nan,0,8,2007,WD,Normal,2232,89,0,2.0,112,1,1,0,0,6.0,112000
50,RL,60.0,9060,Pave,nan,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,3,3,BrkTil,3,3,2,3,204,1,0,356,560,GasA,3,1,SBrkr,698,560,0,1258,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1939.0,1,1,280,3,3,P,0,0,0,0,0,0,0,MnPrv,nan,0,10,2009,WD,Normal,1818,70,59,1.0,0,1,1,0,0,5.5,105000
50,RM,40.0,5436,Pave,nan,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,BrkTil,3,3,1,4,735,1,0,61,796,GasA,4,1,SBrkr,796,358,0,1154,1,0,1,0,3,1,4,7,Typ,0,0,Detchd,1922.0,1,1,240,3,3,N,0,96,0,0,0,0,0,MnPrv,nan,0,5,2010,WD,Normal,1950,88,3,2.0,96,1,1,0,0,6.0,125500
60,RL,80.0,16692,Pave,nan,3,Lvl,AllPub,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,4,790,2,469,133,1392,GasA,3,1,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,4,12,Typ,2,3,Attchd,1978.0,2,2,564,3,3,Y,0,112,0,0,440,519,1,MnPrv,TenC,2000,7,2006,WD,Normal,4176,28,28,4.5,552,1,1,1,1,6.0,250000
50,RM,60.0,8520,Pave,Grvl,4,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,3,4,BrkTil,3,3,1,3,168,2,546,0,714,GasW,3,0,SBrkr,1664,862,0,2526,0,0,2,0,5,1,4,10,Typ,1,4,Detchd,1916.0,1,1,216,3,3,Y,88,15,0,0,0,0,0,GdWo,nan,0,8,2007,CWD,Family,3240,91,57,2.0,15,1,1,1,0,6.5,136000
20,RL,42.0,14892,Pave,nan,3,HLS,AllPub,CulDSac,3,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5,3,PConc,5,3,4,6,1320,1,0,426,1746,GasA,5,1,SBrkr,1746,0,0,1746,1,0,2,0,3,1,5,7,Typ,2,4,Attchd,2006.0,3,3,758,3,3,Y,201,39,0,0,0,0,0,nan,nan,0,10,2009,WD,Normal,3492,3,2,3.0,39,1,1,1,0,7.0,377500
50,RM,60.0,6000,Pave,nan,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,4,BrkTil,3,4,1,5,375,1,0,360,735,GasA,5,1,SBrkr,869,349,0,1218,0,1,1,0,3,1,3,6,Typ,1,4,Detchd,2003.0,1,2,440,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,3,2007,WD,Normal,1953,66,57,1.5,0,1,1,1,0,6.0,131000
20,RL,70.0,9100,Pave,nan,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,4,3,PConc,4,3,3,6,1400,1,0,125,1525,GasA,5,1,SBrkr,1525,0,0,1525,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2000.0,2,2,541,3,3,Y,219,36,0,0,0,0,0,nan,nan,0,9,2006,WD,Normal,3050,6,6,3.0,36,1,1,0,0,6.0,235000
90,RL,65.0,8944,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3,3,1,1,0,1,0,1584,1584,GasA,3,1,SBrkr,1584,0,0,1584,0,0,2,0,4,2,3,8,Mod,0,0,Detchd,1967.0,1,3,792,3,3,Y,0,152,0,0,0,0,0,nan,nan,0,4,2009,WD,Normal,3168,42,42,2.0,152,1,1,0,0,5.0,124000
85,RL,68.0,7838,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,CBlock,3,3,3,5,769,1,0,95,864,GasA,3,1,SBrkr,900,0,0,900,1,0,1,0,3,1,3,6,Typ,1,1,Attchd,1967.0,2,1,288,3,3,Y,175,144,0,0,0,0,0,MnWw,nan,0,12,2006,WD,Normal,1764,39,39,2.0,144,1,1,1,0,5.0,123000
190,RM,60.0,10800,Pave,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,2,3,1,1,0,1,0,482,482,GasA,5,0,SBrkr,1221,691,0,1912,0,0,2,0,3,2,3,7,Typ,1,3,Detchd,2003.0,1,2,672,4,3,Y,0,25,212,0,0,0,0,nan,nan,0,4,2008,WD,Normal,2394,103,8,2.0,237,1,1,1,0,6.5,163000
120,RL,53.0,4045,Pave,nan,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,4,3,PConc,4,3,3,6,1070,1,0,286,1356,GasA,5,1,SBrkr,1500,0,0,1500,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,3,3,648,3,3,Y,161,20,0,0,0,0,0,nan,nan,0,10,2006,New,Partial,2856,0,0,3.0,20,1,1,1,0,6.0,246578
60,RL,88.0,12665,Pave,nan,3,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,4,1,0,1,0,1094,1094,GasA,5,1,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2005.0,3,3,642,3,3,Y,144,39,0,0,0,0,0,nan,nan,0,2,2007,WD,Normal,3576,2,1,2.5,39,1,1,1,0,6.5,281213
20,RL,69.0,57200,Pave,nan,3,Bnk,AllPub,Inside,1,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,3,4,353,3,334,60,747,GasA,3,1,SBrkr,1687,0,0,1687,1,0,1,0,3,1,3,7,Min1,2,3,Detchd,1966.0,1,2,572,3,3,N,0,0,50,0,0,0,0,nan,nan,0,6,2010,WD,Normal,2434,62,60,2.0,50,1,1,1,0,5.0,160000
70,RM,51.0,6120,Pave,nan,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,BrkTil,3,3,2,1,0,1,0,939,939,GasA,5,1,SBrkr,939,574,0,1513,0,0,1,1,4,1,3,8,Typ,0,0,Detchd,1933.0,1,1,180,2,2,N,24,0,150,0,0,0,0,nan,nan,0,5,2007,WD,Normal,2452,87,3,1.5,150,1,1,0,0,6.5,137500
